,Unnamed: 0,Naam,Aanbevolen door,Aantal stemmen,Procentueel,District,Verkiezingdatum,Type,Omvang electoraat,Aantal stembriefjes,Aantal stemmen geldig,Aantal stemmen blanco,Aantal zetels,Kiesdrempel,Opkomst,margin
3356,3356,mr. P. Blussé van Oud-Alblas,,288.0,25.99%,Dordrecht,13/02/1860,tussentijds,2037,1135,1108.0,11,1.0,554,1073.0,-0.08387698042870456
3357,3357,J.P. Bredius,,183.0,16.52%,Dordrecht,13/02/1860,tussentijds,2037,1135,1108.0,11,1.0,554,1073.0,-0.18173345759552656
3358,3358,jhr.mr. H.J. van der Heim,,164.0,14.80%,Dordrecht,13/02/1860,tussentijds,2037,1135,1108.0,11,1.0,554,1073.0,-0.19944082013047532
3359,3359,A. Vogelsang,,60.0,5.42%,Dordrecht,13/02/1860,tussentijds,2037,1135,1108.0,11,1.0,554,1073.0,-0.29636533084808947
3360,3360,mr. G.A. de Raadt,,669.0,58.02%,Dordrecht,28/02/1860,herstemming,2037,1173,1153.0,18,1.0,577,1153.0,0.16045099739809193
3361,3361,mr. P. Blussé van Oud-Alblas,,484.0,41.98%,Dordrecht,28/02/1860,herstemming,2037,1173,1153.0,18,1.0,577,1153.0,-0.16045099739809193
3362,3362,mr. P. Blussé van Oud-Alblas,,414.0,44.47%,Dordrecht,12/06/1860,periodiek,2037,943,931.0,11,1.0,466,893.0,0.1444568868980963
3363,3363,mr. J.D. van der Poel,,285.0,30.61%,Dordrecht,12/06/1860,periodiek,2037,943,931.0,11,1.0,466,893.0,-0.1444568868980963
3364,3364,jhr.mr. H.J. van der Heim,,194.0,20.84%,Dordrecht,12/06/1860,periodiek,2037,943,931.0,11,1.0,466,893.0,-0.24636058230683092
3365,3365,mr. P. Blussé van Oud-Alblas,,699.0,55.88%,Dordrecht,26/06/1860,herstemming,2037,1261,1251.0,9,1.0,626,1251.0,0.11750599520383694
3366,3366,mr. J.D. van der Poel,,552.0,44.12%,Dordrecht,26/06/1860,herstemming,2037,1261,1251.0,9,1.0,626,1251.0,-0.11750599520383694
3367,3367,mr. G.A. de Raadt,,471.0,71.80%,Dordrecht,10/06/1862,periodiek,2063,671,656.0,6,1.0,328,553.0,0.7034358047016275
3368,3368,mr. J.S. Lotsy,,82.0,12.50%,Dordrecht,10/06/1862,periodiek,2063,671,656.0,6,1.0,328,553.0,-0.7034358047016275
3369,3369,mr. P. Blussé van Oud-Alblas,,497.0,49.01%,Dordrecht,14/06/1864,periodiek,2168,1044,1014.0,16,1.0,507,926.0,0.17062634989200864
3370,3370,mr. M. Bichon van Ysselmonde,,339.0,33.43%,Dordrecht,14/06/1864,periodiek,2168,1044,1014.0,16,1.0,507,926.0,-0.17062634989200864
3371,3371,M. graaf van Limburg Stirum,,90.0,8.88%,Dordrecht,14/06/1864,periodiek,2168,1044,1014.0,16,1.0,507,926.0,-0.43952483801295894
3372,3372,mr. P. Blussé van Oud-Alblas,,881.0,53.01%,Dordrecht,28/06/1864,herstemming,2168,1671,1662.0,7,1.0,831,1662.0,0.06016847172081829
3373,3373,mr. M. Bichon van Ysselmonde,,781.0,46.99%,Dordrecht,28/06/1864,herstemming,2168,1671,1662.0,7,1.0,831,1662.0,-0.06016847172081829
3374,3374,mr. G.A. de Raadt,,744.0,52.32%,Dordrecht,12/06/1866,periodiek,2165,1477,1422.0,8,1.0,711,1394.0,0.0896700143472023
3375,3375,mr. G. Groen van Prinsterer,,619.0,43.53%,Dordrecht,12/06/1866,periodiek,2165,1477,1422.0,8,1.0,711,1394.0,-0.0896700143472023
3376,3376,mr. M.G. Timmers Verhoeven,,31.0,2.18%,Dordrecht,12/06/1866,periodiek,2165,1477,1422.0,8,1.0,711,1394.0,-0.5114777618364419
3377,3377,mr. M. Bichon van Ysselmonde,,864.0,49.27%,Dordrecht,30/10/1866,algemeen,2165,1774,3507.0,29,2.0,877,3382.0,0.011531638083973979
3378,3378,mr. G.A. de Raadt,,861.0,49.10%,Dordrecht,30/10/1866,algemeen,2165,1774,3507.0,29,2.0,877,3382.0,0.010644589000591367
3379,3379,mr. P. Blussé van Oud-Alblas,,825.0,47.05%,Dordrecht,30/10/1866,algemeen,2165,1774,3507.0,29,2.0,877,3382.0,-0.010644589000591367
3380,3380,mr. L.W.C. Keuchenius,,685.0,39.06%,Dordrecht,30/10/1866,algemeen,2165,1774,3507.0,29,2.0,877,3382.0,-0.05204021289178001
3381,3381,mr. M.G. Timmers Verhoeven,,90.0,5.13%,Dordrecht,30/10/1866,algemeen,2165,1774,3507.0,29,2.0,877,3382.0,-0.22797161442933175
3382,3382,mr. J.G. Kist,,33.0,1.88%,Dordrecht,30/10/1866,algemeen,2165,1774,3507.0,29,2.0,877,3382.0,-0.24482554701360143
3383,3383,mr. M. Bichon van Ysselmonde,,24.0,1.37%,Dordrecht,30/10/1866,algemeen,2165,1774,3507.0,29,2.0,877,3382.0,-0.24748669426374925
3384,3384,mr. G.A. de Raadt,,995.0,52.98%,Dordrecht,13/11/1866,herstemming,2165,1918,3756.0,74,2.0,939,3756.0,0.013312034078807242
3385,3385,mr. M. Bichon van Ysselmonde,,968.0,51.54%,Dordrecht,13/11/1866,herstemming,2165,1918,3756.0,74,2.0,939,3756.0,0.006123535676251331
3386,3386,mr. P. Blussé van Oud-Alblas,,945.0,50.32%,Dordrecht,13/11/1866,herstemming,2165,1918,3756.0,74,2.0,939,3756.0,-0.006123535676251331
3387,3387,mr. L.W.C. Keuchenius,,848.0,45.15%,Dordrecht,13/11/1866,herstemming,2165,1918,3756.0,74,2.0,939,3756.0,-0.03194888178913738
3388,3388,mr. P. Blussé van Oud-Alblas,,902.0,53.20%,Dordrecht,22/01/1868,algemeen,2231,1741,3391.0,55,2.0,848,3361.0,0.04849747099077655
3389,3389,mr. P.P. van Bosse,,886.0,52.26%,Dordrecht,22/01/1868,algemeen,2231,1741,3391.0,55,2.0,848,3361.0,0.04373698304076168
3390,3390,mr. M. Bichon van Ysselmonde,,739.0,43.59%,Dordrecht,22/01/1868,algemeen,2231,1741,3391.0,55,2.0,848,3361.0,-0.04373698304076168
3391,3391,mr. G. Groen van Prinsterer,,539.0,31.79%,Dordrecht,22/01/1868,algemeen,2231,1741,3391.0,55,2.0,848,3361.0,-0.10324308241594764
3392,3392,mr. J.G. Kist,,238.0,14.04%,Dordrecht,22/01/1868,algemeen,2231,1741,3391.0,55,2.0,848,3361.0,-0.1927997619756025
3393,3393,mr. H.M. Barendrecht,,57.0,3.36%,Dordrecht,22/01/1868,algemeen,2231,1741,3391.0,55,2.0,848,3361.0,-0.24665278191014578
3394,3394,jhr.mr. W.T. Gevers Deynoot,,809.0,49.88%,Dordrecht,23/06/1868,tussentijds,2231,1645,1622.0,10,1.0,811,1615.0,0.0018575851393188853
3395,3395,mr. M. Bichon van Ysselmonde,,806.0,49.69%,Dordrecht,23/06/1868,tussentijds,2231,1645,1622.0,10,1.0,811,1615.0,-0.0018575851393188853
3396,3396,mr. M. Bichon van Ysselmonde,,1071.0,53.98%,Dordrecht,07/07/1868,herstemming,2231,2005,1984.0,15,1.0,992,1984.0,0.07963709677419355
3397,3397,jhr.mr. W.T. Gevers Deynoot,,913.0,46.02%,Dordrecht,07/07/1868,herstemming,2231,2005,1984.0,15,1.0,992,1984.0,-0.07963709677419355
3398,3398,mr. P. Blussé van Oud-Alblas,(AH)*,1000.0,64.98%,Dordrecht,08/06/1869,periodiek,2037,1547,1539.0,8,1.0,770,1538.0,0.4505851755526658
3399,3399,jhr.mr. J.W. van Loon,,307.0,19.95%,Dordrecht,08/06/1869,periodiek,2037,1547,1539.0,8,1.0,770,1538.0,-0.4505851755526658
3400,3400,mr. W. Wintgens,AK/DZH,231.0,15.01%,Dordrecht,08/06/1869,periodiek,2037,1547,1539.0,8,1.0,770,1538.0,-0.5
3401,3401,J.P. Bredius,,767.0,55.66%,Dordrecht,31/01/1871,tussentijds,2067,1394,1378.0,13,1.0,689,1368.0,0.27046783625730997
3402,3402,mr. J.W. Gefken,,397.0,28.81%,Dordrecht,31/01/1871,tussentijds,2067,1394,1378.0,13,1.0,689,1368.0,-0.27046783625730997
3403,3403,mr. G.A. de Raadt,,204.0,14.80%,Dordrecht,31/01/1871,tussentijds,2067,1394,1378.0,13,1.0,689,1368.0,-0.41154970760233917
3404,3404,jhr.mr. W.T. Gevers Deynoot,(AH)*,892.0,73.23%,Dordrecht,13/06/1871,periodiek,2109,1235,1218.0,17,1.0,609,1188.0,0.5244107744107744
3405,3405,mr. M. Bichon van Ysselmonde,(DZH)*,269.0,22.09%,Dordrecht,13/06/1871,periodiek,2109,1235,1218.0,17,1.0,609,1188.0,-0.5244107744107744
3406,3406,dr. A. Kuyper,,27.0,2.22%,Dordrecht,13/06/1871,periodiek,2109,1235,1218.0,17,1.0,609,1188.0,-0.7281144781144782
3407,3407,J.P. Bredius,(AH)*,887.0,63.58%,Dordrecht,10/06/1873,periodiek,2137,1415,1395.0,12,1.0,698,1380.0,0.2855072463768116
3408,3408,mr. M. Bichon van Ysselmonde,AR,493.0,35.34%,Dordrecht,10/06/1873,periodiek,2137,1415,1395.0,12,1.0,698,1380.0,-0.2855072463768116
3409,3409,jhr.mr. W.T. Gevers Deynoot,,788.0,55.89%,Dordrecht,08/06/1875,periodiek,2208,1417,1410.0,7,1.0,705,1402.0,0.12410841654778887
3410,3410,mr. L.W.C. Keuchenius,AR,614.0,43.55%,Dordrecht,08/06/1875,periodiek,2208,1417,1410.0,7,1.0,705,1402.0,-0.12410841654778887
3411,3411,J.P. Bredius,(AH)*,909.0,68.97%,Dordrecht,12/06/1877,periodiek,2331,1333,1318.0,7,1.0,659,1302.0,0.39631336405529954
3412,3412,J. Voorhoeve H Czn.,AR,393.0,29.82%,Dordrecht,12/06/1877,periodiek,2331,1333,1318.0,7,1.0,659,1302.0,-0.39631336405529954
3413,3413,mr. G.M. van der Linden,,740.0,69.55%,Dordrecht,08/10/1878,tussentijds,2236,1078,1064.0,13,1.0,532,1031.0,0.4597478176527643
3414,3414,jhr.mr. A.F. de Savornin Lohman,,266.0,25.00%,Dordrecht,08/10/1878,tussentijds,2236,1078,1064.0,13,1.0,532,1031.0,-0.4597478176527643
3415,3415,P.R. van der Made,,25.0,2.35%,Dordrecht,08/10/1878,tussentijds,2236,1078,1064.0,13,1.0,532,1031.0,-0.6935014548981572
3416,3416,mr. J.B. van Osenbruggen,,431.0,41.01%,Dordrecht,22/04/1879,tussentijds,2236,1063,1051.0,9,1.0,526,1029.0,0.11370262390670553
3417,3417,G.A. Loeff,,314.0,29.88%,Dordrecht,22/04/1879,tussentijds,2236,1063,1051.0,9,1.0,526,1029.0,-0.11370262390670553
3418,3418,G.H. Veth,,176.0,16.75%,Dordrecht,22/04/1879,tussentijds,2236,1063,1051.0,9,1.0,526,1029.0,-0.2478134110787172
3419,3419,jhr.mr. A.F. de Savornin Lohman,,66.0,6.28%,Dordrecht,22/04/1879,tussentijds,2236,1063,1051.0,9,1.0,526,1029.0,-0.35471331389698735
3420,3420,mr. L.W.C. Keuchenius,,42.0,4.00%,Dordrecht,22/04/1879,tussentijds,2236,1063,1051.0,9,1.0,526,1029.0,-0.3780369290573372
3421,3421,mr. J.B. van Osenbruggen,,682.0,56.64%,Dordrecht,06/05/1879,herstemming,2236,1230,1204.0,21,1.0,602,1204.0,0.132890365448505
3422,3422,G.A. Loeff,,522.0,43.36%,Dordrecht,06/05/1879,herstemming,2236,1230,1204.0,21,1.0,602,1204.0,-0.132890365448505
3423,3423,mr. L.W.C. Keuchenius,AR,600.0,38.78%,Dordrecht,10/06/1879,periodiek,2268,1556,1547.0,7,1.0,774,1535.0,0.038436482084690554
3424,3424,mr. J.B. van Osenbruggen,(AH)*,541.0,34.97%,Dordrecht,10/06/1879,periodiek,2268,1556,1547.0,7,1.0,774,1535.0,-0.038436482084690554
3425,3425,mr. H.D. Levyssohn Norman,(AH)*,394.0,25.47%,Dordrecht,10/06/1879,periodiek,2268,1556,1547.0,7,1.0,774,1535.0,-0.13420195439739413
3426,3426,mr. J.B. van Osenbruggen,(AH)*,965.0,57.34%,Dordrecht,24/06/1879,herstemming,2268,1692,1683.0,7,1.0,842,1683.0,0.1467617349970291
3427,3427,mr. L.W.C. Keuchenius,AR,718.0,42.66%,Dordrecht,24/06/1879,herstemming,2268,1692,1683.0,7,1.0,842,1683.0,-0.1467617349970291
3428,3428,mr. G.M. van der Linden,(AH)*,677.0,51.48%,Dordrecht,14/06/1881,periodiek,2411,1324,1315.0,8,1.0,658,1299.0,0.042340261739799843
3429,3429,I. Esser,AR,622.0,47.30%,Dordrecht,14/06/1881,periodiek,2411,1324,1315.0,8,1.0,658,1299.0,-0.042340261739799843
3430,3430,mr. J.B. van Osenbruggen,(AH)*,971.0,51.84%,Dordrecht,12/06/1883,periodiek,2472,1885,1873.0,9,1.0,937,1867.0,0.04017139796464917
3431,3431,mr. L.W.C. Keuchenius,AR(DT),896.0,47.84%,Dordrecht,12/06/1883,periodiek,2472,1885,1873.0,9,1.0,937,1867.0,-0.04017139796464917
3432,3432,mr. J.B. van Osenbruggen,(AH)*,1083.0,56.30%,Dordrecht,28/10/1884,algemeen,2444,1947,3847.0,47,2.0,962,3840.0,0.06354166666666666
3433,3433,mr. G.M. van der Linden,(AH)*,1082.0,56.25%,Dordrecht,28/10/1884,algemeen,2444,1947,3847.0,47,2.0,962,3840.0,0.06328125
3434,3434,mr. L.W.C. Keuchenius,AR,839.0,43.62%,Dordrecht,28/10/1884,algemeen,2444,1947,3847.0,47,2.0,962,3840.0,-0.06328125
3435,3435,jhr.mr. A.F. de Savornin Lohman,AR,836.0,43.46%,Dordrecht,28/10/1884,algemeen,2444,1947,3847.0,47,2.0,962,3840.0,-0.0640625
3436,3436,mr. G.M. van der Linden,(AH)*,1237.0,57.03%,Dordrecht,15/06/1886,algemeen,2575,2190,4338.0,24,2.0,1085,4332.0,0.06948291782086796
3437,3437,mr. J.B. van Osenbruggen,(AH)*,1236.0,56.98%,Dordrecht,15/06/1886,algemeen,2575,2190,4338.0,24,2.0,1085,4332.0,0.06925207756232687
3438,3438,mr. Th. Heemskerk,AR(DT),936.0,43.15%,Dordrecht,15/06/1886,algemeen,2575,2190,4338.0,24,2.0,1085,4332.0,-0.06925207756232687
3439,3439,S. van Velzen jr.,AR(DT),923.0,42.55%,Dordrecht,15/06/1886,algemeen,2575,2190,4338.0,24,2.0,1085,4332.0,-0.07225300092336104
3440,3440,mr. G.M. van der Linden,,1093.0,62.31%,Dordrecht,01/09/1887,algemeen,2573,1773,3508.0,22,2.0,877,3486.0,0.1259323006310958
3441,3441,mr. J.B. van Osenbruggen,,1092.0,62.26%,Dordrecht,01/09/1887,algemeen,2573,1773,3508.0,22,2.0,877,3486.0,0.12564543889845095
3442,3442,mr. Th. Heemskerk,AR,654.0,37.29%,Dordrecht,01/09/1887,algemeen,2573,1773,3508.0,22,2.0,877,3486.0,-0.12564543889845095
3443,3443,S. van Velzen jr.,AR,647.0,36.89%,Dordrecht,01/09/1887,algemeen,2573,1773,3508.0,22,2.0,877,3486.0,-0.127653471026965
3444,3444,C. Schiffer,,256.0,26.18%,Gorinchem,27/08/1850,algemeen,1490,992,978.0,1,1.0,489,937.0,0.01814300960512273
3445,3445,mr. G. Groen van Prinsterer,,239.0,24.44%,Gorinchem,27/08/1850,algemeen,1490,992,978.0,1,1.0,489,937.0,-0.01814300960512273
3446,3446,mr. S.H. Anemaet,,163.0,16.67%,Gorinchem,27/08/1850,algemeen,1490,992,978.0,1,1.0,489,937.0,-0.09925293489861259
3447,3447,mr. J.D. van der Poel,,135.0,13.80%,Gorinchem,27/08/1850,algemeen,1490,992,978.0,1,1.0,489,937.0,-0.12913553895410887
3448,3448,mr. L. Metman,,74.0,7.57%,Gorinchem,27/08/1850,algemeen,1490,992,978.0,1,1.0,489,937.0,-0.19423692636072573
3449,3449,mr. P.L. Begram van Jaarsveld,,70.0,7.16%,Gorinchem,27/08/1850,algemeen,1490,992,978.0,1,1.0,489,937.0,-0.19850586979722518
3450,3450,C. Schiffer,,539.0,51.73%,Gorinchem,11/09/1850,herstemming,1490,1054,1042.0,7,1.0,521,1403.0,0.02565930149679259
3451,3451,mr. G. Groen van Prinsterer,,503.0,48.27%,Gorinchem,11/09/1850,herstemming,1490,1054,1042.0,7,1.0,521,1403.0,-0.02565930149679259
3452,3452,C. Schiffer,,361.0,34.64%,Gorinchem,11/09/1850,herstemming,1490,1054,1042.0,7,1.0,521,1403.0,-0.12687099073414113
3453,3453,jhr.mr. P.J. Elout van Soeterwoude,,549.0,47.57%,Gorinchem,17/05/1853,algemeen,1543,1165,1154.0,5,1.0,577,1110.0,0.14144144144144144
3454,3454,C. Schiffer,,392.0,33.97%,Gorinchem,17/05/1853,algemeen,1543,1165,1154.0,5,1.0,577,1110.0,-0.14144144144144144
3455,3455,C.W. Pape,,86.0,7.45%,Gorinchem,17/05/1853,algemeen,1543,1165,1154.0,5,1.0,577,1110.0,-0.41711711711711713
3456,3456,mr. J.D. van der Poel,,64.0,5.55%,Gorinchem,17/05/1853,algemeen,1543,1165,1154.0,5,1.0,577,1110.0,-0.4369369369369369
3457,3457,mr. J.R. Thorbecke,,19.0,1.65%,Gorinchem,17/05/1853,algemeen,1543,1165,1154.0,5,1.0,577,1110.0,-0.4774774774774775
3458,3458,jhr.mr. P.J. Elout van Soeterwoude,,636.0,54.69%,Gorinchem,31/05/1853,herstemming,1543,1175,1163.0,9,1.0,582,1163.0,0.0937231298366294
3459,3459,C. Schiffer,,527.0,45.31%,Gorinchem,31/05/1853,herstemming,1543,1175,1163.0,9,1.0,582,1163.0,-0.0937231298366294
3460,3460,jhr.mr. P.J. Elout van Soeterwoude,,558.0,58.61%,Gorinchem,10/06/1856,periodiek,1510,961,952.0,6,1.0,476,914.0,0.41466083150984684
3461,3461,C. Schiffer,,179.0,18.80%,Gorinchem,10/06/1856,periodiek,1510,961,952.0,6,1.0,476,914.0,-0.41466083150984684
3462,3462,mr. E.C. van Baerle,,120.0,12.61%,Gorinchem,10/06/1856,periodiek,1510,961,952.0,6,1.0,476,914.0,-0.47921225382932164
3463,3463,W.C.M. Begram,,57.0,5.99%,Gorinchem,10/06/1856,periodiek,1510,961,952.0,6,1.0,476,914.0,-0.5481400437636762
3464,3464,mr. G. Groen van Prinsterer,,534.0,26.92%,Gorinchem,25/01/1859,tussentijds,2810,1993,1984.0,4,1.0,992,1949.0,0.06362237044638276
3465,3465,W.C.M. Begram,,410.0,20.67%,Gorinchem,25/01/1859,tussentijds,2810,1993,1984.0,4,1.0,992,1949.0,-0.06362237044638276
3466,3466,mr. A.J. Korteweg,,389.0,19.61%,Gorinchem,25/01/1859,tussentijds,2810,1993,1984.0,4,1.0,992,1949.0,-0.07439712673165726
3467,3467,C. Schiffer,,361.0,18.20%,Gorinchem,25/01/1859,tussentijds,2810,1993,1984.0,4,1.0,992,1949.0,-0.0887634684453566
3468,3468,jhr. B. van Merlen,,138.0,6.96%,Gorinchem,25/01/1859,tussentijds,2810,1993,1984.0,4,1.0,992,1949.0,-0.20318111852231913
3469,3469,mr. L. Metman,,117.0,5.90%,Gorinchem,25/01/1859,tussentijds,2810,1993,1984.0,4,1.0,992,1949.0,-0.21395587480759365
3470,3470,W.C.M. Begram,,1043.0,54.92%,Gorinchem,08/02/1859,herstemming,2810,1925,1899.0,14,1.0,950,1899.0,0.09847288046340179
3471,3471,mr. G. Groen van Prinsterer,,856.0,45.08%,Gorinchem,08/02/1859,herstemming,2810,1925,1899.0,14,1.0,950,1899.0,-0.09847288046340179
3472,3472,mr. A.J. Korteweg,,641.0,40.26%,Gorinchem,12/06/1860,periodiek,2868,1609,1592.0,10,1.0,796,1555.0,0.03858520900321544
3473,3473,jhr.mr. P.J. Elout van Soeterwoude,,581.0,36.49%,Gorinchem,12/06/1860,periodiek,2868,1609,1592.0,10,1.0,796,1555.0,-0.03858520900321544
3474,3474,C. Schiffer,,333.0,20.92%,Gorinchem,12/06/1860,periodiek,2868,1609,1592.0,10,1.0,796,1555.0,-0.19807073954983923
3475,3475,jhr.mr. P.J. Elout van Soeterwoude,,885.0,52.37%,Gorinchem,26/06/1860,herstemming,2868,1721,1690.0,18,1.0,845,1690.0,0.047337278106508875
3476,3476,mr. A.J. Korteweg,,805.0,47.63%,Gorinchem,26/06/1860,herstemming,2868,1721,1690.0,18,1.0,845,1690.0,-0.047337278106508875
3477,3477,W.C.M. Begram,,1031.0,67.12%,Gorinchem,10/06/1862,periodiek,2969,1557,1536.0,11,1.0,768,1477.0,0.42383209207853756
3478,3478,C. Schiffer,,405.0,26.37%,Gorinchem,10/06/1862,periodiek,2969,1557,1536.0,11,1.0,768,1477.0,-0.42383209207853756
3479,3479,mr. G. Groen van Prinsterer,,41.0,2.67%,Gorinchem,10/06/1862,periodiek,2969,1557,1536.0,11,1.0,768,1477.0,-0.6702775897088693
3480,3480,mr. C.W.J. baron van Boetzelaar van Dubbeldam,,566.0,30.56%,Gorinchem,16/09/1862,tussentijds,2969,1863,1852.0,8,1.0,926,1839.0,0.011963023382272975
3481,3481,W.A. Viruly Verbrugge,,544.0,29.37%,Gorinchem,16/09/1862,tussentijds,2969,1863,1852.0,8,1.0,926,1839.0,-0.011963023382272975
3482,3482,mr. J.D. van der Poel,,431.0,23.27%,Gorinchem,16/09/1862,tussentijds,2969,1863,1852.0,8,1.0,926,1839.0,-0.0734094616639478
3483,3483,C. Schiffer,,298.0,16.09%,Gorinchem,16/09/1862,tussentijds,2969,1863,1852.0,8,1.0,926,1839.0,-0.14573137574768896
3484,3484,mr. C.W.J. baron van Boetzelaar van Dubbeldam,,1201.0,56.33%,Gorinchem,30/09/1862,herstemming,2969,2154,2132.0,14,1.0,1066,2132.0,0.12664165103189493
3485,3485,W.A. Viruly Verbrugge,,931.0,43.67%,Gorinchem,30/09/1862,herstemming,2969,2154,2132.0,14,1.0,1066,2132.0,-0.12664165103189493
3486,3486,mr. J.D. van der Poel,,639.0,39.40%,Gorinchem,10/11/1862,tussentijds,2969,1632,1622.0,8,1.0,811,1599.0,0.001876172607879925
3487,3487,W.A. Viruly Verbrugge,,636.0,39.21%,Gorinchem,10/11/1862,tussentijds,2969,1632,1622.0,8,1.0,811,1599.0,-0.001876172607879925
3488,3488,C. Schiffer,,324.0,19.98%,Gorinchem,10/11/1862,tussentijds,2969,1632,1622.0,8,1.0,811,1599.0,-0.19699812382739212
3489,3489,mr. J.D. van der Poel,,970.0,51.96%,Gorinchem,24/11/1862,herstemming,2969,1882,1867.0,11,1.0,934,1867.0,0.039100160685591856
3490,3490,W.A. Viruly Verbrugge,,897.0,48.05%,Gorinchem,24/11/1862,herstemming,2969,1882,1867.0,11,1.0,934,1867.0,-0.039100160685591856
3491,3491,dr. G. Simons,,731.0,39.11%,Gorinchem,14/06/1864,periodiek,3029,1888,1869.0,10,1.0,935,1845.0,0.11815718157181572
3492,3492,jhr.mr. J.W. van Loon,,513.0,27.45%,Gorinchem,14/06/1864,periodiek,3029,1888,1869.0,10,1.0,935,1845.0,-0.11815718157181572
3493,3493,mr. R.J.C. Metelerkamp,,331.0,17.71%,Gorinchem,14/06/1864,periodiek,3029,1888,1869.0,10,1.0,935,1845.0,-0.21680216802168023
3494,3494,C. Schiffer,,270.0,14.45%,Gorinchem,14/06/1864,periodiek,3029,1888,1869.0,10,1.0,935,1845.0,-0.24986449864498644
3495,3495,dr. G. Simons,,989.0,52.89%,Gorinchem,28/06/1864,herstemming,3029,1904,1870.0,25,1.0,935,1870.0,0.057754010695187166
3496,3496,jhr.mr. J.W. van Loon,,881.0,47.11%,Gorinchem,28/06/1864,herstemming,3029,1904,1870.0,25,1.0,935,1870.0,-0.057754010695187166
3497,3497,W.C.M. Begram,,1147.0,78.19%,Gorinchem,12/06/1866,periodiek,3009,1512,1467.0,29,1.0,734,1382.0,0.6599131693198264
3498,3498,mr. P.P. van Bosse,,235.0,16.02%,Gorinchem,12/06/1866,periodiek,3009,1512,1467.0,29,1.0,734,1382.0,-0.6599131693198264
3499,3499,W.C.M. Begram,,1429.0,62.65%,Gorinchem,30/10/1866,algemeen,3009,2334,4562.0,40,2.0,1141,4448.0,0.1704136690647482
3500,3500,dr. G. Simons,,1057.0,46.34%,Gorinchem,30/10/1866,algemeen,3009,2334,4562.0,40,2.0,1141,4448.0,0.08678057553956835
3501,3501,mr. P.P. van Bosse,,671.0,29.42%,Gorinchem,30/10/1866,algemeen,3009,2334,4562.0,40,2.0,1141,4448.0,-0.08678057553956835
3502,3502,mr. G. Groen van Prinsterer,,470.0,20.61%,Gorinchem,30/10/1866,algemeen,3009,2334,4562.0,40,2.0,1141,4448.0,-0.13196942446043167
3503,3503,W.J. Knoop,,417.0,18.28%,Gorinchem,30/10/1866,algemeen,3009,2334,4562.0,40,2.0,1141,4448.0,-0.14388489208633093
3504,3504,mr. I. Capadose,,404.0,17.71%,Gorinchem,30/10/1866,algemeen,3009,2334,4562.0,40,2.0,1141,4448.0,-0.14680755395683454
3505,3505,dr. G. Simons,,1286.0,61.12%,Gorinchem,13/11/1866,herstemming,3009,2129,2104.0,15,1.0,1052,2104.0,0.2224334600760456
3506,3506,mr. P.P. van Bosse,,818.0,38.88%,Gorinchem,13/11/1866,herstemming,3009,2129,2104.0,15,1.0,1052,2104.0,-0.2224334600760456
3507,3507,W.C.M. Begram,,1288.0,62.19%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,0.13674673409186683
3508,3508,dr. G. Simons,,1074.0,51.86%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,0.09165613147914033
3509,3509,jhr.mr. J.W. van Loon,,639.0,30.85%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,-0.09165613147914033
3510,3510,W.J. Knoop,,494.0,23.85%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,-0.12220817530552044
3511,3511,mr. J.W. Gefken,,458.0,22.11%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,-0.12979351032448377
3512,3512,I. Esser,,394.0,19.02%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,-0.14327855035819637
3513,3513,mr. L.A.J.W. baron van Sloet van de Beele,,253.0,12.22%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,-0.17298777918246944
3514,3514,G.H. Betz,,102.0,4.93%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,-0.20480404551201012
3515,3515,mr. J. van Heusde,,44.0,2.12%,Gorinchem,22/01/1868,algemeen,3101,2108,4142.0,64,2.0,1036,4746.0,-0.21702486304256216
3516,3516,mr. J. Heemskerk Azn.,,977.0,44.61%,Gorinchem,15/12/1868,tussentijds,3101,2216,2190.0,12,1.0,1095,2175.0,0.15540229885057472
3517,3517,jhr.mr. J.W. van Loon,,639.0,29.18%,Gorinchem,15/12/1868,tussentijds,3101,2216,2190.0,12,1.0,1095,2175.0,-0.15540229885057472
3518,3518,W.J. Knoop,,559.0,25.53%,Gorinchem,15/12/1868,tussentijds,3101,2216,2190.0,12,1.0,1095,2175.0,-0.19218390804597701
3519,3519,mr. J. Heemskerk Azn.,,1157.0,54.96%,Gorinchem,29/12/1868,herstemming,3101,2161,2105.0,48,1.0,1053,2105.0,0.0992874109263658
3520,3520,jhr.mr. J.W. van Loon,,948.0,45.04%,Gorinchem,29/12/1868,herstemming,3101,2161,2105.0,48,1.0,1053,2105.0,-0.0992874109263658
